name,lat,lon
Tualatin Presbyterian Church,45.368316238542874,-122.77196110431521
Tualatin United Methodist Church,45.37395242913794,-122.75982903703483
Crospoint SDA Church,45.4966303503633,-122.9234527025805
Calvary Chapel Worship Center,45.496214118998815,-122.91379273208103
Sherwood New Life Church,45.35852056269763,-122.83769083427991
EPIC House,45.35809035879611,-122.84352920742862
Sherwood United Methodist Church,45.35869281924189,-122.84395825992574
Christ Community Church,45.3596207740594,-122.77698285475205
Tualatin Seventh Day Adventist Church,45.35930389365721,-122.77813506873127
The Church of Jesus Christ of Latter-day Saints,45.35867870786903,-122.77878074388474
Reedville Presbyterian Church,45.499680581269125,-122.89221456758236
The Church of Jesus Christ of Latter-day Saints,45.48214905646029,-122.89442179841596
Aloha United Methodist Church,45.503462368782074,-122.87988322156279
Palace of Praise United Pentecostal Church,45.47081784807663,-122.88105565948585
La Casa De El Rey Jesús Oregon,45.47014095614407,-122.88462185231646
Cross Creek Bible Church,45.467966732712405,-122.89127527462973
Tigard Covenant Church,45.409988329726694,-122.79284618314956
Rise Church,45.41506509138658,-122.78439416279156
The Church of Jesus Christ of Latter-day Saints,45.40806394051224,-122.77814220757661
Southwest Church of Christ,45.40499890717581,-122.77655483890598
Hall Boulevard Baptist Church,45.41746263452293,-122.7665518723214
Tigard Friends Community Church,45.40572050295616,-122.76391961227863
Northwest Christian Church - Tigard Campus,45.42310854304095,-122.76627618615495
United Mehodist Church of Tigard,45.42571519272022,-122.77703728814579
The Church of Jesus Christ of Latter-day Saints,45.439526572866875,-122.79081813899361
BAPS Shri Swaminarayan Mandir,45.43677101786174,-122.79396675721966
Saint James Episcopal Church,45.41453951271862,-122.79574226413322
Gaarde Christian School,45.41921821360279,-122.79325500673433
Tuality Community of Christ,45.41973324753865,-122.7875229250621
"Tigard First Church of Christ, Scientist",45.415595595208835,-122.79302640329603
The Church of Jesus Christ of Latter-day Saints,45.54101376122329,-122.97879757754066
Islamic Center of Portland,45.45082247426742,-122.72191769018178
Sherwood Community Friends Church,45.35118528560813,-122.84050703015151
,43.67055140156254,-121.50725534670822
Crossridge Church,45.349044000664605,-122.8355452708673
The Church of Jesus Christ of Latter-day Saints,42.21468807455704,-120.36181886662258
Saint Paul Lutheran Church,45.37088722821542,-122.85623542328446
Countryside Community Church,45.35247473859104,-122.87098418051475
Tualatin Hills Christian Church,45.35307787497647,-122.77400062757225
The Church of Jesus Christ of Latter-day Saints,45.30760493643222,-122.75902347559025
Community of Hope,45.31875154859322,-122.74419780700015
Meridian United Church of Christ,45.31710897087087,-122.74606781747428
Valley Christian Church,45.29866576363148,-122.7917502309066
Saint Francis of Assisi,45.282691498509905,-122.7674361822878
Saint Cyril Catholic Church,45.297527427050454,-122.7716227214102
Kingdom Hall of Jehovah's Witnesses,45.43560203288105,-122.69878822487304
Hughes Memorial United Methodist Church,45.551030451766096,-122.66438929491095
Community Church of God,45.554435011849534,-122.66349787491127
Grace City Portland,45.5531254,-122.66290295000003
Life Change Church,45.54929253727487,-122.6674049799759
The Church of Jesus Christ of Latter-day Saints,45.5823497146258,-122.72699597045022
Portsmouth Trinity Lutheran Church,45.579243057876916,-122.72686670200895
New Life Community Church of God in Christ,45.58739395,-122.73952305000002
Messiah Finnish Lutheran Church,45.58899825557131,-122.75173364529702
Allen Temple Christian Methodist Episcopal Church,45.55436806861976,-122.65737706517618
New Freedom Assembly Church of God in Christ,45.549275486140864,-122.65591524721802
,45.548436209881146,-122.65691743986324
Full Gospel Temple of Prayer Church,45.553467500000004,-122.6601716
Episcopal Church,44.982833193237155,-124.0060839100317
Immanuel Outreach Center,46.169647660175364,-123.57086199688725
Bethesda Christian Church,45.561887685856604,-122.66827686534664
The Church of Jesus Christ of Latter-day Saints,44.02251408542026,-116.98184067843258
Saint Stanislaus Polish Catholic Church,45.551019566623225,-122.68059278152671
Fellowship Missionary Baptist Church,45.55238325855829,-122.67803797900226
House of Prayer for All Nations,45.55349431249778,-122.67415365813163
Stone Creek Christian Church,45.28935340649977,-122.56603194891872
,45.29793646920718,-122.56355748239852
The Church of Jesus Christ of Latter-day Saints,45.30897044993292,-122.55206625573865
Assembly of God Church,45.91760320796189,-119.33937951944523
Trinity Lutheran Church,45.3082430143588,-122.53799242734097
Hopewell Church,45.180504731462456,-122.76359252809495
North Park Community Church,44.06897810601171,-123.05658398171953
Saint James Catholic Church,45.15355131983155,-122.5718215407967
Saint Mary's Cathedral of the Immaculate Conception,45.523990875367126,-122.68887836181675
Christian Church of St. Helens,45.860065358649955,-122.80980856278657
Havurah Shalom,45.52904550801728,-122.68976805229417
Sandy Foursquare Church,45.389394710989464,-122.25810862636729
First Immanuel Lutheran Church,45.52765104744334,-122.69011792449447
Grant Park Church,45.54243398886494,-122.62936208156077
Bethel Baptist Church,45.59562421474211,-122.7431715151412
The Church of Jesus Christ of Latter-day Saints,45.40540914097412,-122.27418872036583
,43.24618104479694,-123.46234930386532
Presbyterian Church of Laurelhurst,45.529569486793235,-122.63114020028881
Grace Christian Fellowship Church,45.59721626615553,-122.73746822666875
St. Johns All Nations Church of God in Christ,45.59447265328515,-122.74011755342498
Rivergate Community Church,45.57980315805899,-122.71588580740477
Holy Cross Church,45.581074319450614,-122.72218956048002
Saint Andrew & All Souls,45.582461731259926,-122.72178430996091
University Park United Methodist Church,45.580384531867246,-122.71757582735134
Life Fellowship Church,45.57739941205468,-122.70751022659205
University Park Baptist Church,45.57772921941688,-122.71027974619484
Peninsula Baptist Church,45.57733745599631,-122.69457427108003
Woodlawn Methodist Church,45.57205530427843,-122.65050997828918
Faith Tabernacle Church of Portland,45.57353244758266,-122.64275293851426
Power House Church of God in Christ,45.563892949999996,-122.65789995000002
Heart of Wisdom Zen Temple,45.56911950312723,-122.6551149223172
Piedmont Presbyterian Church,45.564867129079616,-122.66548872500208
Northminster Presbyterian Church,45.570201839951665,-122.6962380580364
Kingdom Hall of Jehovah's Witnesses,45.571667441224676,-122.70074059750118
Saint Irene Byzantine Catholic Parish,45.55667697482092,-122.68082163209742
Walker Temple Church of God in Christ,45.55939360801117,-122.67733155093244
Church of Christ of Piedmont,45.56173774470599,-122.67370650345843
Emmanuel Temple Full Gospel Pentecostal Church,45.560801761482004,-122.6776319615798
Cornerstone Community Church of God in Christ,45.56250661210748,-122.64247912572799
The Church of Jesus Christ of Latter-day Saints,45.556382860487496,-122.62501668961606
Emmanuel Church of God in Christ United,45.55777012492088,-122.63459938483301
Wilshire United Methodist Church,45.5520541892791,-122.62311870305292
Bethany Lutheran Church,45.55406883419952,-122.6252070165363
Fremont United Methodist Church,45.548015017593144,-122.63865960313085
Westside United Methodist Church,45.512868317908925,-122.81503881310978
Northeast Community Fellowship Foursquare Church,45.54360481495241,-122.65883626810421
Greater Mount Gillard Missionary Baptist Church,45.544021650859165,-122.66392769555729
West Hills Baptist Church,45.46779864504628,-122.74347461115138
The Church of Jesus Christ of Latter-day Saints,45.46661558897764,-122.74434852386744
Trinity United Methodist Church,45.48509961691472,-122.62226897763436
Holy Family Catholic Church,45.46883219053362,-122.62289410243737
Holy Trinity Lutheran Church,45.47074922041027,-122.62226269808312
World Mission Society Church of God,45.447559075095604,-122.62176545618404
Waverly United Church of Christ,45.50171439633091,-122.63131673126266
Kenilworth Presbyterian Church,45.49361954602145,-122.62946411552772
Oregon Buddhist Temple,45.49573025,-122.62884100000001
Congregation Shaarie Torah,45.529398246742616,-122.70207626744848
"""I AM"" Sanctuary",45.508207649999996,-122.6518714
Buddhist Henjyoji Temple,45.50365871990939,-122.65341578528772
Foundation for the Preservation of the Mahayana Tradition,45.51104742549734,-122.65441868040955
Oregon Meditation Center,45.532260559939026,-122.62248522125996
Rose Church,45.521715771590046,-122.63177882590301
Red Sea,45.5925460041157,-122.75497330973852
Abundant Life Church,45.595975744364964,-122.76109695775978
Portland Buddhist Priory Incorporated,45.496195799999995,-122.65324224999996
Reedwood Friends Church,45.48529147751361,-122.63587971494579
Christ Apostolic Church,45.343452556393466,-122.59453125496644
,43.3884958993453,-123.32511286124692
Grace Romanian Christian Church,45.545963165371,-122.79092229151227
Crossroads Church of Christ,45.540416913647434,-122.55881244840775
Portland Hmong Alliance Church,45.56375444289434,-122.6012120219366
Parkrose Deliverance Tabernacle,45.56718089182018,-122.60360460273576
Grace Presbyterian Church,45.555677036781134,-122.60010931756028
Metropolitan Community Church of Portland,45.55804709836312,-122.58847868954012
Redemption Church,45.55573541836844,-122.59424007985237
Calvary Presbyterian Church,45.5485642515138,-122.58988157283694
Church of the Good Shepherd,45.556352090303996,-122.57338522434503
First Orthodox Presbyterian Church,45.54839160239486,-122.57779891474908
Parkrose Christian Church,45.55592827707568,-122.54279106537169
Holy Nativity of the Theotokos Orthodox Church,45.55596234980106,-122.5543974443192
The Groves Church,45.51550591791959,-122.62775749017227
Epworth United Methodist Church,45.513045750255095,-122.63741290425823
Door of Hope,45.51481196061983,-122.63205243702028
Wat Buddhatham-Aram,45.5544203906123,-122.5250107990817
Chùa Nam-Quang,45.54800792165173,-122.51072876049754
Ascension Lutheran Church,45.51215352364547,-122.47514980034856
Saint David of Wales,45.50818382279555,-122.63730837662621
Grace Bible Fellowship Church,45.54416406224457,-122.53522421998602
Parkrose Community Church of Christ,45.534221083579105,-122.53401555354677
Saint Therese Catholic Church,45.53125783403814,-122.52662318998817
Portland Vancouver Korean Seventh Day Adventist Church,45.53759239852937,-122.53200069495524
Slavic Evangelical Church,45.53761408224621,-122.51884955851767
Church of Christians of 7th Day,45.54586509679462,-122.55541488947988
Church of God Seventh Day,45.53917382964639,-122.54818929823146
Woodland Park Chapel,45.53652072649634,-122.55767904139294
Woodland Park Baptst Church,45.53378881086321,-122.54488982790036
Grace Foursquare Church,45.538583779100186,-122.57865604090618
Grace Lutheran Church,45.547873545881735,-122.58454482597489
Oregon City Evangelical Church,45.34050485758641,-122.6058623608019
Grace and Truth Pentecostal Church,45.51960090000001,-122.64323685000002
Hillcrest Missionary Baptist Church,45.33819405241417,-122.61387216855026
First Evangelical Presbyterian Church,45.337129069787146,-122.60340028919795
Saint Sharbel Maronite Catholic Church,45.509832519666034,-122.64906067203883
Chinese Baptist Church,45.50921609678319,-122.64968478105217
Zion Lutheran Church,45.51979195428378,-122.69208519520063
Prince of Life Lutheran Church,45.32050984431441,-122.58199428081458
Living Hope Church,45.320354913320415,-122.59354076875532
Oregon Trail Free Will Baptist Church,45.31131722409109,-122.56709354113643
Saint Rose of Lima Catholic Church,45.542586002223764,-122.60794520686186
Saint Michael and All Angels Church,45.53541678569596,-122.61858735529896
Unity Church of Beaverton,45.483461661904094,-122.8075539871335
Father's House,45.52563992185905,-122.61543350803375
First Covenant Church,45.52345011729621,-122.6165141803157
Unity Spiritual Center of Portland,45.51949789635935,-122.61538196167815
Betezda Romanian Pentecostal Church,45.51999639556274,-122.61462485778632
Portland Slavic Evangelical Baptist Church,45.5273820877076,-122.58423678610484
Bridgeport United Church of Christ,45.52760476753414,-122.58488814628612
Rose City Nazarene Church,45.5244461807347,-122.58179359254102
Self Realization Fellowship,45.52542041664087,-122.5811614079808
Living God Church,45.52623451975672,-122.58818794207056
Eastside Church of Christ,45.52606052648608,-122.57060673466378
Saint Cecilia Catholic Church,45.48288050234081,-122.80247887113143
Mountain Park Church,45.433854866839425,-122.7154840300231
Saint Marys Romanian Orthodox Church,45.51941666662317,-122.52459874116265
St. John the Evangelist Episcopal Church,45.44312507739735,-122.64043669328184
Bridge City Community Church,45.446275146170876,-122.63456341225037
Parklane Christian Reformed Church,45.51412379816059,-122.4985800370607
Smith Memorial Presbyterian Church,45.54088574349477,-122.43296689905374
Mount Olivet Baptist Church,45.58479835310328,-122.70859728992146
University Park Seventh Day Adventist Church,45.58804832880565,-122.70832342119952
Harvest Christian Church,45.53826184712146,-122.39419813028681
Kwan Yin Temple,45.526720916366926,-122.49268679004574
Eastrose Fellowship,45.53134489316215,-122.47793209922044
Unity Gresham,45.52672895532116,-122.47966161999739
Kingdom Hall of Jehovahs Witnesses,45.52607750686543,-122.48489125611677
,45.59268902459826,-122.72899311676787
Betel Romanian Apostolic Church,45.52693384128775,-122.47350884433072
Apostolic Worship Center,45.52678594425014,-122.47122419173651
The Church at Rockwood,45.52584991649533,-122.46081483083191
Anthem Church,45.533380963100484,-122.4347148957072
The Church of Jesus Christ of Latter-day Saints,45.51963597500601,-122.42784756256886
East County Church of Christ,45.519916842968875,-122.41078915832327
American Filipino Christian Church,45.51885977829876,-122.51993314538093
Kingdom Hall of Jehovahs Witnesses,45.518017174911094,-122.52195551643167
Eastside Free Methodist Church,45.51780241033429,-122.52021985555078
New Thought Center for Spiritual Living,45.422648184078604,-122.67587044950447
Savage Memorial Presbyterian Church,45.51052849556585,-122.52071286530185
Lake Oswego United Church of Christ,45.42367062186443,-122.68980304875025
Eastgate Bible Chapel,45.51869580161919,-122.54569367943634
Mill Park Baptist Church,45.51107477153668,-122.54232995113095
Chinese Free Methodist Church of Portland,45.516689529854524,-122.57689556232475
Ascension Catholic Church,45.51653777539016,-122.58565010686118
Mount Carmel Lutheran Church,45.453359201391905,-122.68423651407949
Slavic Church Emmanuel,45.508362735464445,-122.58046248547551
Mt. Tabor Seventh-day Adventist Church,45.51578091452629,-122.60241604133233
Mt. Tabor Presbyterian Church,45.51684283834435,-122.60726504349012
Saint Stephen Catholic Church,45.51451735876663,-122.61967667693646
Lincoln Street Methodist Church,45.50820596277558,-122.60906378538863
Saint Marks Lutheran Church,45.49788597686333,-122.60676273252112
La Storta Chapel,45.499514169549904,-122.61722223376556
Saint Ignatius Catholic Church,45.497973023774314,-122.61789666438177
Tenrikyo Portland Church,45.50363808975047,-122.58810206396213
Hội Thánh Cơ Đốc Phục Lâm Việt Nam,45.503053535025664,-122.58487846780929
Kingdom Hall of Jehovah's Witnesses,45.49687542320178,-122.58614448227593
Central Church of the Nazarene,45.497976649791184,-122.563612233815
Pilgrim Lutheran Church,45.49115620269081,-122.56921112622143
Powellhurst Baptist Church,45.49715032707326,-122.54889998001136
Creator Lutheran Church,45.42626502617065,-122.52685716084675
Eastridge Church,45.42334674881191,-122.51819621735474
Valley View Church,45.43296604241889,-122.54410355110214
Spring Mountain Bible Church,45.42435867362633,-122.53898830327192
Tịnh Xá Ngọc Châu,45.490886286431014,-122.52319302086163
Bethany Lutheran Church,46.192135080531116,-123.806258972615
Saint Timothy Lutheran Church,45.49838721311371,-122.51368954884973
Eastside Imago Dei,45.49966640980916,-122.50964667491476
Rose of Sharon Lutheran Brethren Church,45.49580069543254,-122.49707508607682
The Table Church,45.993287357863366,-123.92142324411891
Yachats Community Presbyterian Church,44.31409148659703,-124.1059487758895
Cannon Beach Community Church,45.89528793966317,-123.96111284756621
Revolution Church,45.48024725746948,-122.52890087996728
Bethel Bible Fellowship Church,45.48426680879415,-122.5450264748971
Mount Scott Church of God,45.46985134292746,-122.55418392061166
Tongan Fellowship of the United Methodists,45.488423069051265,-122.56311046802038
The Bridge Church,45.48119688511761,-122.57232229526814
Chinese Christian and Missionary Alliance Church,45.485883784265035,-122.58640281690857
Christian Deaf Church,45.4900262,-122.59043965000001
Calvary Lutheran Church,45.47922848844796,-122.58053860511001
Woodstock Bible Church,45.48601022255999,-122.60958270951892
Calvary Bible Church,45.49009885,-122.6192601
Apostolic Faith Church,45.476476018948425,-122.60598149995869
Our Lady of Sorrows Catholic Church,45.47946177286406,-122.60848511097369
St. Ignatius of Antioch Church,45.469021950000005,-122.61567020000001
Hillside Southeast,45.475622650000005,-122.58881919999999
Flavel Street Baptist Church,45.46900622953482,-122.59199449775612
Kingdom Hall of Jehovah’s Witnesses,45.467851749031766,-122.56699388017745
Portland Pentecostal Church,45.4673007001319,-122.56328112182628
The Church of Jesus Christ of Latter-day Saints,45.44829046775449,-122.52687070352073
Beautiful Savior Lutheran Church,45.45189245242334,-122.56747164957831
Solid Rock Baptist Church,45.455387465525654,-122.57494415992646
Iglesia Adventista del Septimo Dia,45.44907223335209,-122.5984333653376
Wichita Avenue Evangelical Church,45.45478561254592,-122.60127487051892
Kairos-Milwaukie United Church of Christ,45.450023904186274,-122.61352111851184
Thompson Road Bible Fellowship,45.44303622359559,-122.58527893176127
Happy Valley Evangelical Church,45.446733526630226,-122.5313261914778
Legacy Church,45.51783100291089,-122.3757779485318
Iglesia Nueva Vida,45.51365879561883,-122.41191394955347
Saved by Grace Lutheran Church,45.504527951678554,-122.41166552292103
Iglesia De Dios Pentecostal,45.51870645722757,-122.44136852062975
Metro Church of Christ,45.50478457343215,-122.44829253411928
Gresham United Methodist Church,45.502578009309694,-122.43881130718717
Trinity Lutheran Church,45.49742596868374,-122.43722614851838
Tịnh Xá Ngọc Phước,45.510793392861665,-122.48519517026111
Covenant Presbyterian Church,45.50404038128849,-122.47093954401994
The Church of Jesus Christ of Latter-day Saints,45.49628932889798,-122.4747943036621
Clear Creek Church,45.49230163366748,-122.47499498309946
First Church of Christ Scientist,45.497494005187676,-122.44760882387129
Saint Luke the Physician Episcopal Church,45.496349488557804,-122.4465652816046
Lighthouse Community Church,45.494926762062526,-122.42603241646086
River Hills Church,45.49550481805972,-122.41862752592051
Highland Christian Center,45.526194800357,-122.58415203332841
Saint James Lutheran Church,45.515615659357195,-122.68368959654477
"Sixth Church of Christ, Scientist",45.51537372292424,-122.68391345785689
Springwater Baptist Church,45.48257911380774,-122.48806184088076
Sanctuary Church,45.47447095153986,-122.3853670182069
Pleasant Valley Community Baptist Church,45.46398386178911,-122.48163093235874
Lao Buddhist Center Northwest Inc.,45.4624791390234,-122.4808106104031
Powell Valley Covenant Church,45.48674640131718,-122.37349250417165
Columbia Community Bible Church,45.59943498155196,-122.66102468319168
Love Temple Church of God in Christ,45.58817715,-122.75690290000001
Bahá’í Center,45.59032711251594,-122.75660710917474
Bethany Bible Church,45.581353341336566,-122.86585816328626
Saint Birgitta Catholic Church,45.60745264985538,-122.79188480754219
Holbrook Bible Church,45.6665832,-122.87525575
West Union Baptist Church,45.57373155013859,-122.90698542389744
Islamic Community Center of Hillsboro,45.57220856031968,-122.92312796214141
Our Lady of La Vang Catholic Church,45.437686349448605,-122.56566580646358
Christ the King Parish,45.43804526954896,-122.58554498977243
New Harmony Church,45.4337505,-122.58672585
The Church of Jesus Christ of Latter-day Saints,45.42533423040201,-122.59832360114673
Saving Grace Church,45.422081654123915,-122.59252031104562
Clackamas United Congregational Church of Christ,45.41213480471178,-122.59159996924593
Clackamas Bible Church,45.409586207465686,-122.5762856549251
Hope International Baptist Church,45.36892496039497,-122.57296567693946
Abernethy Chapel,45.36058633389346,-122.59893593166058
Reformation Covenant Church,45.358138741450674,-122.5972788582916
,45.346728527368676,-122.59702307372025
Church of the Nazarene,45.352204687021086,-122.59563291258698
The Church of Jesus Christ of Latter-day Saints,45.354719710252,-122.57250210508474
Barton Church,45.38725731930819,-122.40200133810625
Saint Philip Benizi Catholic Church,45.342292900171934,-122.49090077459917
Pathway Church Sandy,45.41425895151949,-122.30440267743884
Arise Family Fellowship,45.40978276621526,-122.30817470418954
Dominion Life Church,45.41013084784035,-122.3050355494417
Hillsview Community Church,45.44756280701006,-122.42312191080082
Cascade Presbyterian Church,44.01972144487409,-123.09263449199506
Living Hope Fellowship,45.49559739332189,-122.86363349251083
West Hills Covenant Church,45.48457637395411,-122.73675478591953
Sonrise Church,45.533122296983905,-122.91073314733438
Hope Fellowship,45.50819787898014,-122.92879554512459
New Hope Christian Fellowship,44.04049758607338,-123.09632219644163
Reformation Lutheran Church,45.50172997088918,-122.93755130874611
River Road Baptist Church,44.081107871459984,-123.12134641879956
New Hope Missionary Baptist Church,45.4893064267982,-122.882708911036
Grace Lutheran Church,42.18313558551887,-122.68946838399907
Aloha Church of God,45.48447985062113,-122.86586548641365
Chùa Phật Quang,45.48550492114178,-122.84139185184733
The Church of Jesus Christ of Latter-day Saints,45.46627681022482,-122.85260497352222
Sisters of Saint Mary of Oregon Church,45.4873079640398,-122.82779013467311
Fountain Gateway Church,45.45452670256924,-122.68276269669035
Beaverton Seventh-day Adventist Church,45.4744400082541,-122.82695104302084
West Hills Community Church,44.970961413246194,-123.06842951479523
The Church of Jesus Christ of Latter-day Saints,44.970876371877395,-123.07227230538354
United Methodist Church,44.27129031926722,-123.16330681864393
Harrisburg Christian Church,44.272838406645626,-123.16623935347725
Kingdom Hall of Jehovah's Witnesses,45.5298847426629,-123.10838072870907
Kingdom Hall of Jehovah's Witnesses,44.276940664120204,-123.17069629089097
Columbia River Foursquare Church,45.86470031139047,-122.82187836303638
Rainier Church of God,46.08933945862981,-122.94044351819915
Rainier United Methodist Church,46.08853055435676,-122.93590058516259
,44.58685301590613,-123.28483204158297
Grace Baptist Church,45.84743728496534,-122.85239355488402
The Church of Jesus Christ of Latter-day Saints,45.85314675654289,-122.83692766996344
Sunset Park Community Church,45.859930420325774,-122.82388631046733
Saint Nicholas Orthodox Church,45.46141194222281,-122.70031015013456
St. Peter the Fisherman Lutheran Church,44.957944185695744,-124.01417078060796
Saint Augustine Catholic Church,44.97338531584153,-124.01446606015975
All Saints Catholic Church,45.526768016317924,-122.62447817776821
Mallory Church of Christ,45.551034025099206,-122.66339134216798
New Creation,45.543897440261944,-122.97741746044709
,45.85871370849072,-122.81727592022241
First united Methodist Church,45.86508537062304,-122.80435839824172
City Life Church,43.796114943049616,-123.03389850296475
Lord's Harvest Church,45.40411570807139,-122.62120515588997
Alison Park Christian Church,44.07871798011184,-123.16870193964981
Saint John the Baptist Catholic Church,42.750050020522025,-124.49700651596744
Dirks Prayer Chapel,45.527331439847494,-122.57624998573512
Iglesia de Restauración,45.434638400000004,-122.7669008
First Assembly of God,44.29432322137205,-120.8477372882864
Saint Joseph - Giáo Họ Thánh Giuse,45.5418071165449,-122.60667059448379
Sangha Jewel Zen Center,44.58665329726336,-123.28418842619573
Cedar Mill Bible Church,45.52575542120455,-122.80242578011472
Tucker Road Baptist Church,45.67821031208291,-121.5330970302006
Our Savior's Lutheran Church,44.8768764882329,-123.02304448978427
Grande Ronde Community Church,45.32939153917432,-118.09020837656084
First Presbyterian Church,45.32685553629849,-118.09402215788845
Faith Christian Center,44.0606372540018,-121.29111267789968
Rose City Park United Methodist Church,45.54192945358282,-122.60315904586506
First Christian Church,45.674400403830795,-118.78935234152608
Saint John in the Woods Catholic Church,45.34349991809324,-121.9539121713447
The Church On The Mountain,45.348366940232765,-121.96203636270066
Hoodland Lutheran Church,45.380103787442074,-122.05551131938937
Saint Philip Neri Catholic Church,45.50510146142173,-122.6478594784226
Shan Creek Community Church,42.46409571269124,-123.5005374526459
Terrebonne Assembly of God,44.35117970827113,-121.17132815495715
Mannahouse Church - Rocky Butte Campus,45.55068176315865,-122.56660420398758
Unitarian Universalist Church,44.04588833552268,-123.11740361286815
Seventh-Day Adventist Church,44.045922140424736,-123.11210539031603
Redeemer Fellowship,44.04622254849772,-123.11862303765703
College Heights Baptist Church,42.417483008781495,-123.36812902245958
First Christian Church,44.04703569943911,-123.09163544563803
The Antioch Missionary Baptist Church,45.566206150000006,-122.67945655
Hinson Baptist Church,45.51459091986307,-122.64607681420198
For His Glory Ministry & Worship Center,42.22706722392547,-121.78364190838779
Glad Tidings Worship Centre,42.22818989374358,-121.78054883887457
Immanuel Baptist Church,42.22887572268232,-121.77979381921811
Baptist Church on Homedale,42.19890935157149,-121.72371563786415
Klamath Christian Center,42.225255277954204,-121.71448286750208
The Church of Jesus Christ of Latter-day Saints,45.9851547079384,-123.91462266731939
United Church of Christ,45.2368483440757,-120.18641134557123
Our Saviours Lutheran Church,45.994818200000005,-123.92597644999998
Saint Alexander Catholic Church,45.52155620090015,-123.0591843839499
Iglesia Roca de Luz Eterna,45.52359821858808,-123.06017703331224
Cornelius Community Church,45.521356088924314,-123.06120100002408
Moreland Presbyterian Church,45.47359230225158,-122.64629991456306
Eckankar,45.46692490000001,-122.64765249999998
Saint John the Baptist Ukrainian Orthodox Church,45.46548159325739,-122.64877892781178
Augustana Lutheran Church,45.54244647305287,-122.65082740495023
Our Lady of Victory Catholic Church,45.9939854827824,-123.9281112414676
Saint Johns Christian Church,45.590728599651506,-122.74931812037683
Portland Hindu Temple,45.436994022781555,-122.76726457992055
Christ the King Lutheran Church,45.41492498827367,-122.7932259031376
Grace Point Community Church,45.41902858921184,-122.79091298857934
The Church of Jesus Christ of Latter-day Saints,45.827541768115324,-119.71137244794686
Westgate Baptist Church,45.44264206270993,-122.80965600132406
Bible Baptist Church,42.433592318611,-123.04881976299924
Harvest Time Fellowship,42.43137595000001,-123.04765625000002
Gold Hill United Methodist Church,42.43241177245975,-123.048203870339
Gold Hill Christian Center,42.434023288900036,-123.0532003284011
Canisius Chapel,45.48557531456527,-122.77018823865005
Southwest Bible Church,45.44879371971744,-122.82721208773674
Mountainview Community Church,42.11268574670691,-122.3857690468533
Hope Fellowship - United Pentecostal Church,43.79637039787424,-123.04824220707287
Calvary Chapel,43.80617527219835,-123.0551645907163
Congregation Beth Israel,45.52589791247859,-122.69122127439454
Crossfire Family Worship Center,44.0109767873852,-123.07752547900114
Guru Ram Das Gurdwara,44.01664926103576,-123.08164109633576
Zion Lutheran Church,45.29830965163695,-122.96888920295822
North Valley Friends,45.328982185688425,-122.96791970105848
Red Hills Church,45.29894578591378,-122.9799431401975
Newburg First United Methodist Church,45.30912422374699,-122.95086545070035
First United Methodist Church,46.18718271459988,-123.83213549736345
Sacred Heart Catholic Church,45.10966281050422,-122.90121711639041
Assembly of God Church,42.57623296780218,-121.8722848190229
Trinity Evangelical Lutheran Church,44.02446614238342,-123.07421051492474
Calvary Chapel Lincoln City,44.933197597095074,-124.02076394918399
The Church in Eugene,44.01445245371359,-123.0838974749445
Meadow Springs Church,45.433938455128825,-122.74171442424324
Heppner United Methodist Church,45.357636585527146,-119.55454218445128
Zoar Lutheran Church,45.26036376376735,-122.69277803112175
Saint Patrick Catholic Church,45.269272153189235,-122.70064034212305
Canby Grove Christian Center,45.268018055534775,-122.71110941821196
Pendleton Church of God,45.65975944702269,-118.80960185372363
Canby Evangelical Church,45.25906633911807,-122.68657865921486
United Pentecostal Church,45.33988756927194,-122.62248709164918
Unitarian Universalist Congregation at Willamette Falls,45.35486125134214,-122.6049058882748
Foundry Church,44.058726401421715,-121.31118630919268
East Hill Church,45.50226187910731,-122.4316677227591
St. Mary's Episcopal Church,44.04524172283416,-123.09018359945637
"First Church of Christ, Scientist",44.04470586487528,-123.0901231469305
Life Church,44.93328425942857,-123.07957045187307
West Salem Foursquare Church,44.94433082604573,-123.0939738546884
The Church of Jesus Christ of Latter-day Saints,44.94212537293523,-123.09391778054828
Salman Alfarisi Islamic Center,44.57391237663749,-123.27546142084876
,45.93616674999999,-118.3951767
Santa Clara Church,44.10146862979568,-123.13348450498411
Grace Lutheran Church,45.42577097635357,-117.28249245441278
Sunnyside Foursquare Church,45.42737807614604,-122.52593890228881
Hillsboro Presbyterian Church,45.521706400535614,-122.94928643236358
Gladstone Park Seventh Day Adventist Church,45.391599008522796,-122.5787676728824
Bethel Congregational United Church of Christ,45.48247598709185,-122.80669146300097
People of Purpose Family Worship Center,45.562519441579255,-122.6650397673568
Berean Baptist Church,45.55813509984899,-122.66792531736141
Maranatha Church of God,45.554150796159306,-122.65306867642167
Calvary Bible Church,45.71890043557495,-123.93193271169407
Capital Baptist Church,44.963168510840845,-122.99718918149786
Oregon City Church of Christ,45.336824039205396,-122.59309357409474
,45.70012972403145,-121.53387243757237
,45.67916762887042,-121.53822223692987
,45.70617286894441,-121.53838883418021
The Church of Jesus Christ of Latter-day Saints,45.70347669513045,-121.53126503645318
First Baptist Church of Odell,45.634138107971296,-121.54439381235034
Philadelphia Romanian Pentecostal Church,45.48258122574708,-122.53023451345193
Golgotha Romanian Pentecostal Church,45.527256305987024,-122.46497726320845
